iter	Passed	Remaining
737	1947	691
738	1950	688
739	1951	685
740	1953	682
741	1956	680
742	1958	677
743	1960	674
744	1962	671
745	1963	668
746	1965	665
747	1967	662
748	1969	660
749	1971	657
750	1973	654
751	1975	651
752	1977	648
753	1979	645
754	1981	643
755	1983	640
756	1985	637
757	1987	634
758	1989	631
759	1991	628
760	1993	626
761	1995	623
762	1997	620
763	1999	617
764	2000	614
765	2003	611
766	2005	609
767	2007	606
768	2009	603
769	2012	601
770	2014	598
771	2017	595
772	2019	593
773	2021	590
774	2024	587
775	2025	584
776	2027	581
777	2030	579
778	2032	576
779	2034	573
780	2037	571
781	2038	568
782	2041	565
783	2043	562
784	2045	560
785	2049	557
786	2051	555
787	2053	552
788	2055	549
789	2057	546
790	2060	544
791	2061	541
792	2063	538
793	2065	535
794	2067	533
795	2069	530
796	2071	527
797	2073	524
798	2075	522
799	2077	519
800	2080	516
801	2082	514
802	2084	511
803	2085	508
804	2087	505
805	2089	502
806	2091	500
807	2093	497
808	2095	494
809	2097	491
810	2098	489
811	2100	486
812	2103	483
813	2104	480
814	2106	478
815	2108	475
816	2110	472
817	2112	469
818	2114	467
819	2116	464
820	2118	461
821	2120	459
822	2122	456
823	2123	453
824	2125	450
825	2128	448
826	2129	445
827	2131	442
828	2133	440
829	2135	437
830	2137	434
831	2139	432
832	2141	429
833	2144	426
834	2146	424
835	2148	421
836	2149	418
837	2151	416
838	2154	413
839	2155	410
840	2157	407
841	2159	405
842	2161	402
843	2163	399
844	2165	397
845	2167	394
846	2169	391
847	2171	389
848	2172	386
849	2174	383
850	2177	381
851	2178	378
852	2180	375
853	2183	373
854	2184	370
855	2186	367
856	2188	365
857	2190	362
858	2192	359
859	2194	357
860	2196	354
861	2198	351
862	2200	349
863	2202	346
864	2203	343
865	2205	341
866	2207	338
867	2209	336
868	2211	333
869	2214	330
870	2215	328
871	2217	325
872	2220	323
873	2222	320
874	2224	317
875	2226	315
876	2228	312
877	2230	309
878	2233	307
879	2234	304
880	2236	302
881	2239	299
882	2241	296
883	2243	294
884	2245	291
885	2246	289
886	2248	286
887	2250	283
888	2252	281
889	2254	278
890	2256	276
891	2258	273
892	2260	270
893	2262	268
894	2264	265
895	2266	263
896	2268	260
897	2270	257
898	2272	255
899	2274	252
900	2276	250
901	2278	247
902	2280	245
903	2283	242
904	2285	239
905	2288	237
906	2290	234
907	2293	232
908	2295	229
909	2296	227
910	2300	224
911	2301	222
912	2303	219
913	2305	216
914	2307	214
915	2309	211
916	2312	209
917	2314	206
918	2316	204
919	2318	201
920	2320	199
921	2322	196
922	2324	193
923	2326	191
924	2329	188
925	2331	186
926	2333	183
927	2336	181
928	2337	178
929	2340	176
930	2342	173
931	2344	171
932	2347	168
933	2349	166
934	2352	163
935	2355	161
936	2358	158
937	2364	156
938	2366	153
939	2369	151
940	2373	148
941	2375	146
942	2377	143
943	2380	141
944	2382	138
945	2385	136
946	2386	133
947	2390	131
948	2392	128
949	2394	126
950	2397	123
951	2399	120
952	2402	118
953	2404	115
954	2408	113
955	2410	110
956	2412	108
957	2415	105
958	2417	103
959	2419	100
960	2421	98
961	2423	95
962	2425	93
963	2428	90
964	2430	88
965	2432	85
966	2434	83
967	2436	80
968	2439	78
969	2440	75
970	2442	72
971	2444	70
972	2446	67
973	2448	65
974	2451	62
975	2452	60
976	2454	57
977	2456	55
978	2458	52
979	2459	50
980	2461	47
981	2463	45
982	2465	42
983	2467	40
984	2469	37
985	2471	35
986	2472	32
987	2475	30
988	2477	27
989	2478	25
990	2480	22
991	2482	20
992	2484	17
993	2486	15
994	2488	12
995	2490	10
996	2492	7
997	2494	4
998	2496	2
999	2498	0
